id,dteday,season,yr,mnth,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,felt_temp,humidity,year,weather
435,2011-01-20,Spring,0,1,3,0,4,1,1,4.220000000000001,0.2576,0.56,11.0014,0,1,1,1.0015999999999998,56.00000000000001,2011,Thursday
436,2011-01-20,Spring,0,1,4,0,4,1,1,4.220000000000001,0.2576,0.56,11.0014,0,1,1,1.0015999999999998,56.00000000000001,2011,Thursday
437,2011-01-20,Spring,0,1,5,0,4,1,1,3.2799999999999994,0.2273,0.6,15.001299999999999,0,6,6,-0.9982000000000006,60.0,2011,Thursday
438,2011-01-20,Spring,0,1,6,0,4,1,1,2.34,0.2121,0.6,15.001299999999999,0,35,35,-2.0013999999999985,60.0,2011,Thursday
439,2011-01-20,Spring,0,1,7,0,4,1,1,2.34,0.2121,0.55,15.001299999999999,1,100,101,-2.0013999999999985,55.00000000000001,2011,Thursday
440,2011-01-20,Spring,0,1,8,0,4,1,1,2.34,0.2121,0.55,19.0012,2,247,249,-2.0013999999999985,55.00000000000001,2011,Thursday
441,2011-01-20,Spring,0,1,9,0,4,1,2,3.2799999999999994,0.2273,0.52,15.001299999999999,3,140,143,-0.9982000000000006,52.0,2011,Thursday
442,2011-01-20,Spring,0,1,10,0,4,1,1,4.220000000000001,0.2273,0.48,19.999499999999998,1,56,57,-0.9982000000000006,48.0,2011,Thursday
443,2011-01-20,Spring,0,1,11,0,4,1,2,5.160000000000002,0.2727,0.45,11.0014,5,63,68,1.9982000000000006,45.0,2011,Thursday
444,2011-01-20,Spring,0,1,12,0,4,1,2,6.1,0.3333,0.42,0.0,7,77,84,5.997799999999998,42.0,2011,Thursday
445,2011-01-20,Spring,0,1,13,0,4,1,2,5.160000000000002,0.2879,0.45,7.0015,12,86,98,3.0014000000000003,45.0,2011,Thursday
446,2011-01-20,Spring,0,1,14,0,4,1,2,6.1,0.303,0.45,8.9981,6,75,81,3.998000000000001,45.0,2011,Thursday
447,2011-01-20,Spring,0,1,15,0,4,1,2,7.040000000000001,0.3182,0.45,12.998000000000001,8,62,70,5.001199999999997,45.0,2011,Thursday
448,2011-01-20,Spring,0,1,16,0,4,1,2,6.1,0.303,0.49,8.9981,8,83,91,3.998000000000001,49.0,2011,Thursday
449,2011-01-20,Spring,0,1,17,0,4,1,2,6.1,0.3182,0.49,7.0015,8,207,215,5.001199999999997,49.0,2011,Thursday
450,2011-01-20,Spring,0,1,18,0,4,1,2,4.220000000000001,0.2576,0.56,12.998000000000001,1,184,185,1.0015999999999998,56.00000000000001,2011,Thursday
451,2011-01-20,Spring,0,1,19,0,4,1,1,4.220000000000001,0.2273,0.56,22.0028,6,146,152,-0.9982000000000006,56.00000000000001,2011,Thursday
452,2011-01-20,Spring,0,1,20,0,4,1,2,4.220000000000001,0.2424,0.6,19.0012,2,124,126,-0.0015999999999998238,60.0,2011,Thursday
453,2011-01-20,Spring,0,1,21,0,4,1,2,3.2799999999999994,0.2273,0.6,16.997899999999998,3,54,57,-0.9982000000000006,60.0,2011,Thursday
454,2011-01-20,Spring,0,1,22,0,4,1,2,3.2799999999999994,0.2121,0.65,19.0012,0,56,56,-2.0013999999999985,65.0,2011,Thursday
455,2011-01-20,Spring,0,1,23,0,4,1,2,3.2799999999999994,0.2121,0.65,22.0028,3,28,31,-2.0013999999999985,65.0,2011,Thursday
456,2011-01-21,Spring,0,1,0,0,5,1,2,3.2799999999999994,0.2273,0.7,16.997899999999998,1,20,21,-0.9982000000000006,70.0,2011,Friday
457,2011-01-21,Spring,0,1,1,0,5,1,2,3.2799999999999994,0.2273,0.7,16.997899999999998,0,6,6,-0.9982000000000006,70.0,2011,Friday
458,2011-01-21,Spring,0,1,2,0,5,1,3,3.2799999999999994,0.2424,0.75,11.0014,0,2,2,-0.0015999999999998238,75.0,2011,Friday
459,2011-01-21,Spring,0,1,3,0,5,1,3,2.34,0.2121,0.8,19.999499999999998,0,1,1,-2.0013999999999985,80.0,2011,Friday
460,2011-01-21,Spring,0,1,4,0,5,1,2,2.34,0.2576,0.87,6.0032,0,1,1,1.0015999999999998,87.0,2011,Friday
461,2011-01-21,Spring,0,1,5,0,5,1,1,3.2799999999999994,0.197,0.6,27.999299999999998,1,4,5,-2.9979999999999993,60.0,2011,Friday
462,2011-01-21,Spring,0,1,6,0,5,1,1,2.34,0.2121,0.55,16.997899999999998,0,27,27,-2.0013999999999985,55.00000000000001,2011,Friday
463,2011-01-21,Spring,0,1,7,0,5,1,1,1.4000000000000004,0.1818,0.51,19.0012,2,66,68,-4.001200000000001,51.0,2011,Friday
464,2011-01-21,Spring,0,1,8,0,5,1,1,1.4000000000000004,0.1818,0.47,22.0028,7,210,217,-4.001200000000001,47.0,2011,Friday
465,2011-01-21,Spring,0,1,9,0,5,1,1,1.4000000000000004,0.1818,0.51,23.9994,7,159,166,-4.001200000000001,51.0,2011,Friday
466,2011-01-21,Spring,0,1,10,0,5,1,1,1.4000000000000004,0.1667,0.47,31.0009,6,57,63,-4.997800000000002,47.0,2011,Friday
467,2011-01-21,Spring,0,1,11,0,5,1,1,2.34,0.1818,0.41,31.0009,6,53,59,-4.001200000000001,41.0,2011,Friday
468,2011-01-21,Spring,0,1,12,0,5,1,1,2.34,0.1818,0.27,39.000699999999995,11,67,78,-4.001200000000001,27.0,2011,Friday
469,2011-01-21,Spring,0,1,13,0,5,1,1,1.4000000000000004,0.1515,0.21,39.000699999999995,8,65,73,-6.0009999999999994,21.0,2011,Friday
470,2011-01-21,Spring,0,1,14,0,5,1,1,1.4000000000000004,0.1515,0.25,35.0008,6,56,62,-6.0009999999999994,25.0,2011,Friday
471,2011-01-21,Spring,0,1,15,0,5,1,1,-0.47999999999999954,0.1212,0.26,30.002599999999997,4,61,65,-8.0008,26.0,2011,Friday
472,2011-01-21,Spring,0,1,16,0,5,1,1,-0.47999999999999954,0.1364,0.26,23.9994,0,97,97,-6.9976,26.0,2011,Friday
473,2011-01-21,Spring,0,1,17,0,5,1,1,-1.419999999999999,0.1212,0.28,23.9994,10,151,161,-8.0008,28.000000000000004,2011,Friday
474,2011-01-21,Spring,0,1,18,0,5,1,1,-2.3600000000000003,0.1212,0.3,16.997899999999998,1,119,120,-8.0008,30.0,2011,Friday
475,2011-01-21,Spring,0,1,19,0,5,1,1,-2.3600000000000003,0.1061,0.3,22.0028,3,93,96,-8.997399999999999,30.0,2011,Friday
476,2011-01-21,Spring,0,1,20,0,5,1,1,-3.3,0.0758,0.33,27.999299999999998,1,52,53,-10.9972,33.0,2011,Friday
477,2011-01-21,Spring,0,1,21,0,5,1,1,-4.24,0.0758,0.38,19.0012,0,41,41,-10.9972,38.0,2011,Friday
478,2011-01-21,Spring,0,1,22,0,5,1,1,-5.18,0.0303,0.41,26.0027,1,33,34,-14.0002,41.0,2011,Friday
479,2011-01-21,Spring,0,1,23,0,5,1,1,-5.18,0.0455,0.38,22.0028,0,27,27,-12.997,38.0,2011,Friday
480,2011-01-22,Spring,0,1,0,0,6,0,1,-6.12,0.0303,0.45,16.997899999999998,0,13,13,-14.0002,45.0,2011,Saturday
481,2011-01-22,Spring,0,1,1,0,6,0,2,-6.12,0.0,0.41,26.0027,3,9,12,-16.0,41.0,2011,Saturday
482,2011-01-22,Spring,0,1,2,0,6,0,2,-6.12,0.0303,0.41,16.997899999999998,0,11,11,-14.0002,41.0,2011,Saturday
483,2011-01-22,Spring,0,1,3,0,6,0,2,-6.12,0.0303,0.41,19.0012,1,6,7,-14.0002,41.0,2011,Saturday
484,2011-01-22,Spring,0,1,4,0,6,0,2,-7.06,0.0152,0.48,19.999499999999998,0,3,3,-14.9968,48.0,2011,Saturday
485,2011-01-22,Spring,0,1,6,0,6,0,2,-7.06,0.0303,0.44,15.001299999999999,0,2,2,-14.0002,44.0,2011,Saturday
486,2011-01-22,Spring,0,1,7,0,6,0,1,-7.06,0.0152,0.44,19.0012,0,8,8,-14.9968,44.0,2011,Saturday
487,2011-01-22,Spring,0,1,8,0,6,0,1,-7.06,0.0,0.44,22.0028,1,26,27,-16.0,44.0,2011,Saturday
488,2011-01-22,Spring,0,1,9,0,6,0,1,-6.12,0.0303,0.41,16.997899999999998,3,37,40,-14.0002,41.0,2011,Saturday
489,2011-01-22,Spring,0,1,10,0,6,0,2,-6.12,0.0606,0.41,11.0014,3,50,53,-12.000399999999999,41.0,2011,Saturday
490,2011-01-22,Spring,0,1,11,0,6,0,2,-5.18,0.0758,0.38,8.9981,4,59,63,-10.9972,38.0,2011,Saturday
491,2011-01-22,Spring,0,1,12,0,6,0,2,-5.18,0.1061,0.38,7.0015,10,60,70,-8.997399999999999,38.0,2011,Saturday
492,2011-01-22,Spring,0,1,13,0,6,0,1,-4.24,0.1667,0.35,0.0,12,72,84,-4.997800000000002,35.0,2011,Saturday
493,2011-01-22,Spring,0,1,14,0,6,0,1,-3.3,0.1364,0.33,7.0015,11,64,75,-6.9976,33.0,2011,Saturday
494,2011-01-22,Spring,0,1,15,0,6,0,1,-2.3600000000000003,0.1515,0.28,0.0,10,93,103,-6.0009999999999994,28.000000000000004,2011,Saturday
495,2011-01-22,Spring,0,1,16,0,6,0,1,-2.3600000000000003,0.1364,0.28,12.998000000000001,11,72,83,-6.9976,28.000000000000004,2011,Saturday
496,2011-01-22,Spring,0,1,17,0,6,0,1,-2.3600000000000003,0.197,0.28,0.0,8,59,67,-2.9979999999999993,28.000000000000004,2011,Saturday
497,2011-01-22,Spring,0,1,18,0,6,0,1,-4.24,0.0909,0.35,12.998000000000001,0,54,54,-10.0006,35.0,2011,Saturday
498,2011-01-22,Spring,0,1,19,0,6,0,1,-4.24,0.1061,0.35,8.9981,6,53,59,-8.997399999999999,35.0,2011,Saturday
499,2011-01-22,Spring,0,1,20,0,6,0,1,-5.18,0.0758,0.45,11.0014,1,44,45,-10.9972,45.0,2011,Saturday
500,2011-01-22,Spring,0,1,21,0,6,0,1,-5.18,0.1061,0.41,6.0032,0,39,39,-8.997399999999999,41.0,2011,Saturday
501,2011-01-22,Spring,0,1,22,0,6,0,1,-5.18,0.1515,0.49,0.0,7,23,30,-6.0009999999999994,49.0,2011,Saturday
502,2011-01-22,Spring,0,1,23,0,6,0,1,-6.12,0.0758,0.57,7.0015,2,31,33,-10.9972,56.99999999999999,2011,Saturday
503,2011-01-23,Spring,0,1,0,0,0,0,1,-6.12,0.0758,0.57,7.0015,2,20,22,-10.9972,56.99999999999999,2011,Sunday
504,2011-01-23,Spring,0,1,1,0,0,0,1,-6.12,0.0758,0.57,7.0015,1,12,13,-10.9972,56.99999999999999,2011,Sunday
505,2011-01-23,Spring,0,1,2,0,0,0,1,-7.06,0.0606,0.62,8.9981,3,15,18,-12.000399999999999,62.0,2011,Sunday
506,2011-01-23,Spring,0,1,3,0,0,0,1,-7.06,0.0606,0.62,8.9981,1,4,5,-12.000399999999999,62.0,2011,Sunday
507,2011-01-23,Spring,0,1,5,0,0,0,2,-6.12,0.0758,0.57,7.0015,0,3,3,-10.9972,56.99999999999999,2011,Sunday
508,2011-01-23,Spring,0,1,6,0,0,0,2,-6.12,0.0758,0.57,7.0015,0,1,1,-10.9972,56.99999999999999,2011,Sunday
509,2011-01-23,Spring,0,1,7,0,0,0,1,-4.24,0.1061,0.58,11.0014,1,1,2,-8.997399999999999,57.99999999999999,2011,Sunday
510,2011-01-23,Spring,0,1,8,0,0,0,1,-5.18,0.0758,0.62,11.0014,2,17,19,-10.9972,62.0,2011,Sunday
511,2011-01-23,Spring,0,1,9,0,0,0,1,-3.3,0.0758,0.54,23.9994,3,25,28,-10.9972,54.0,2011,Sunday
512,2011-01-23,Spring,0,1,10,0,0,0,1,-1.419999999999999,0.1061,0.46,26.0027,7,51,58,-8.997399999999999,46.0,2011,Sunday
513,2011-01-23,Spring,0,1,11,0,0,0,1,-1.419999999999999,0.1364,0.43,15.001299999999999,22,77,99,-6.9976,43.0,2011,Sunday
514,2011-01-23,Spring,0,1,12,0,0,0,1,-0.47999999999999954,0.1212,0.37,31.0009,24,92,116,-8.0008,37.0,2011,Sunday
515,2011-01-23,Spring,0,1,13,0,0,0,1,-1.419999999999999,0.1061,0.33,26.0027,12,75,87,-8.997399999999999,33.0,2011,Sunday
516,2011-01-23,Spring,0,1,14,0,0,0,1,-0.47999999999999954,0.1364,0.28,23.9994,17,93,110,-6.9976,28.000000000000004,2011,Sunday
517,2011-01-23,Spring,0,1,15,0,0,0,1,-0.47999999999999954,0.1364,0.28,23.9994,13,64,77,-6.9976,28.000000000000004,2011,Sunday
518,2011-01-23,Spring,0,1,16,0,0,0,1,-0.47999999999999954,0.1364,0.26,22.0028,9,56,65,-6.9976,26.0,2011,Sunday
519,2011-01-23,Spring,0,1,17,0,0,0,1,-1.419999999999999,0.1061,0.26,26.0027,5,50,55,-8.997399999999999,26.0,2011,Sunday
520,2011-01-23,Spring,0,1,18,0,0,0,1,-2.3600000000000003,0.1212,0.3,16.997899999999998,5,44,49,-8.0008,30.0,2011,Sunday
521,2011-01-23,Spring,0,1,19,0,0,0,1,-2.3600000000000003,0.1212,0.3,19.0012,5,45,50,-8.0008,30.0,2011,Sunday
522,2011-01-23,Spring,0,1,20,0,0,0,1,-3.3,0.1061,0.36,16.997899999999998,4,31,35,-8.997399999999999,36.0,2011,Sunday
523,2011-01-23,Spring,0,1,21,0,0,0,1,-3.3,0.1061,0.36,12.998000000000001,5,20,25,-8.997399999999999,36.0,2011,Sunday
524,2011-01-23,Spring,0,1,22,0,0,0,1,-4.24,0.0909,0.38,12.998000000000001,5,23,28,-10.0006,38.0,2011,Sunday
525,2011-01-23,Spring,0,1,23,0,0,0,1,-5.18,0.0606,0.41,15.001299999999999,4,17,21,-12.000399999999999,41.0,2011,Sunday
526,2011-01-24,Spring,0,1,0,0,1,1,1,-5.18,0.0606,0.41,12.998000000000001,0,7,7,-12.000399999999999,41.0,2011,Monday
527,2011-01-24,Spring,0,1,1,0,1,1,1,-6.12,0.0455,0.45,12.998000000000001,0,1,1,-12.997,45.0,2011,Monday
528,2011-01-24,Spring,0,1,3,0,1,1,1,-6.12,0.0303,0.45,16.997899999999998,0,1,1,-14.0002,45.0,2011,Monday
529,2011-01-24,Spring,0,1,4,0,1,1,1,-7.06,0.0606,0.48,8.9981,0,1,1,-12.000399999999999,48.0,2011,Monday
530,2011-01-24,Spring,0,1,5,0,1,1,1,-7.06,0.0606,0.48,8.9981,0,5,5,-12.000399999999999,48.0,2011,Monday
531,2011-01-24,Spring,0,1,6,0,1,1,1,-7.06,0.0758,0.48,6.0032,0,15,15,-10.9972,48.0,2011,Monday
532,2011-01-24,Spring,0,1,7,0,1,1,1,-7.06,0.1212,0.48,0.0,5,79,84,-8.0008,48.0,2011,Monday
533,2011-01-24,Spring,0,1,8,0,1,1,1,-6.12,0.1364,0.49,0.0,6,171,177,-6.9976,49.0,2011,Monday
534,2011-01-24,Spring,0,1,9,0,1,1,1,-5.18,0.1515,0.41,0.0,4,98,102,-6.0009999999999994,41.0,2011,Monday
535,2011-01-24,Spring,0,1,10,0,1,1,1,-3.3,0.1364,0.42,0.0,6,34,40,-6.9976,42.0,2011,Monday
536,2011-01-24,Spring,0,1,11,0,1,1,1,-3.3,0.1212,0.46,8.9981,3,43,46,-8.0008,46.0,2011,Monday
537,2011-01-24,Spring,0,1,12,0,1,1,2,-2.3600000000000003,0.1364,0.42,12.998000000000001,11,52,63,-6.9976,42.0,2011,Monday
538,2011-01-24,Spring,0,1,13,0,1,1,2,-1.419999999999999,0.1364,0.43,15.001299999999999,6,54,60,-6.9976,43.0,2011,Monday
539,2011-01-24,Spring,0,1,14,0,1,1,2,-1.419999999999999,0.1364,0.46,15.001299999999999,2,43,45,-6.9976,46.0,2011,Monday
540,2011-01-24,Spring,0,1,15,0,1,1,1,-0.47999999999999954,0.1667,0.4,11.0014,7,50,57,-4.997800000000002,40.0,2011,Monday
541,2011-01-24,Spring,0,1,16,0,1,1,1,-0.47999999999999954,0.1515,0.47,16.997899999999998,4,66,70,-6.0009999999999994,47.0,2011,Monday
542,2011-01-24,Spring,0,1,17,0,1,1,1,-1.419999999999999,0.1212,0.5,16.997899999999998,6,178,184,-8.0008,50.0,2011,Monday
543,2011-01-24,Spring,0,1,18,0,1,1,1,-1.419999999999999,0.1364,0.59,12.998000000000001,8,145,153,-6.9976,59.0,2011,Monday
544,2011-01-24,Spring,0,1,19,0,1,1,1,-1.419999999999999,0.1515,0.54,11.0014,5,101,106,-6.0009999999999994,54.0,2011,Monday
545,2011-01-24,Spring,0,1,20,0,1,1,1,-1.419999999999999,0.1364,0.59,12.998000000000001,1,80,81,-6.9976,59.0,2011,Monday
546,2011-01-24,Spring,0,1,21,0,1,1,1,-1.419999999999999,0.1515,0.63,11.0014,6,53,59,-6.0009999999999994,63.0,2011,Monday
547,2011-01-24,Spring,0,1,22,0,1,1,2,-1.419999999999999,0.1364,0.63,15.001299999999999,3,32,35,-6.9976,63.0,2011,Monday
548,2011-01-24,Spring,0,1,23,0,1,1,2,-0.47999999999999954,0.1515,0.64,16.997899999999998,3,21,24,-6.0009999999999994,64.0,2011,Monday
549,2011-01-25,Spring,0,1,0,0,2,1,2,-0.47999999999999954,0.1364,0.69,19.0012,3,6,9,-6.9976,69.0,2011,Tuesday
550,2011-01-25,Spring,0,1,1,0,2,1,2,-0.47999999999999954,0.1667,0.69,11.0014,0,5,5,-4.997800000000002,69.0,2011,Tuesday
551,2011-01-25,Spring,0,1,2,0,2,1,1,-0.47999999999999954,0.1515,0.69,15.001299999999999,0,2,2,-6.0009999999999994,69.0,2011,Tuesday
552,2011-01-25,Spring,0,1,4,0,2,1,1,-1.419999999999999,0.1667,0.74,7.0015,0,1,1,-4.997800000000002,74.0,2011,Tuesday
553,2011-01-25,Spring,0,1,5,0,2,1,1,-1.419999999999999,0.1364,0.74,15.001299999999999,0,9,9,-6.9976,74.0,2011,Tuesday
554,2011-01-25,Spring,0,1,6,0,2,1,1,-0.47999999999999954,0.1818,0.74,7.0015,1,35,36,-4.001200000000001,74.0,2011,Tuesday
555,2011-01-25,Spring,0,1,7,0,2,1,1,-0.47999999999999954,0.1515,0.74,15.001299999999999,5,103,108,-6.0009999999999994,74.0,2011,Tuesday
556,2011-01-25,Spring,0,1,8,0,2,1,2,-0.47999999999999954,0.1818,0.74,8.9981,5,233,238,-4.001200000000001,74.0,2011,Tuesday
557,2011-01-25,Spring,0,1,9,0,2,1,2,1.4000000000000004,0.2273,0.64,6.0032,10,134,144,-0.9982000000000006,64.0,2011,Tuesday
558,2011-01-25,Spring,0,1,10,0,2,1,2,2.34,0.2424,0.6,7.0015,6,49,55,-0.0015999999999998238,60.0,2011,Tuesday
559,2011-01-25,Spring,0,1,11,0,2,1,2,3.2799999999999994,0.2424,0.6,8.9981,6,55,61,-0.0015999999999998238,60.0,2011,Tuesday
560,2011-01-25,Spring,0,1,12,0,2,1,2,4.220000000000001,0.2879,0.56,6.0032,21,85,106,3.0014000000000003,56.00000000000001,2011,Tuesday
561,2011-01-25,Spring,0,1,13,0,2,1,2,4.220000000000001,0.2727,0.56,8.9981,21,72,93,1.9982000000000006,56.00000000000001,2011,Tuesday
562,2011-01-25,Spring,0,1,14,0,2,1,2,6.1,0.3333,0.45,0.0,11,57,68,5.997799999999998,45.0,2011,Tuesday
563,2011-01-25,Spring,0,1,15,0,2,1,2,7.040000000000001,0.3485,0.42,0.0,21,63,84,7.000999999999998,42.0,2011,Tuesday
564,2011-01-25,Spring,0,1,16,0,2,1,2,7.040000000000001,0.3485,0.42,0.0,14,102,116,7.000999999999998,42.0,2011,Tuesday
565,2011-01-25,Spring,0,1,17,0,2,1,1,6.1,0.3333,0.45,0.0,14,208,222,5.997799999999998,45.0,2011,Tuesday
566,2011-01-25,Spring,0,1,18,0,2,1,2,6.1,0.3182,0.49,6.0032,7,218,225,5.001199999999997,49.0,2011,Tuesday
567,2011-01-25,Spring,0,1,19,0,2,1,2,4.220000000000001,0.2576,0.65,11.0014,13,133,146,1.0015999999999998,65.0,2011,Tuesday
568,2011-01-25,Spring,0,1,20,0,2,1,1,3.2799999999999994,0.2273,0.65,12.998000000000001,16,103,119,-0.9982000000000006,65.0,2011,Tuesday
569,2011-01-25,Spring,0,1,21,0,2,1,1,3.2799999999999994,0.2273,0.65,12.998000000000001,5,40,45,-0.9982000000000006,65.0,2011,Tuesday
570,2011-01-25,Spring,0,1,22,0,2,1,1,2.34,0.2273,0.64,11.0014,4,49,53,-0.9982000000000006,64.0,2011,Tuesday
571,2011-01-25,Spring,0,1,23,0,2,1,2,2.34,0.2273,0.64,11.0014,3,37,40,-0.9982000000000006,64.0,2011,Tuesday
572,2011-01-26,Spring,0,1,0,0,3,1,2,2.34,0.2273,0.69,8.9981,3,14,17,-0.9982000000000006,69.0,2011,Wednesday
573,2011-01-26,Spring,0,1,1,0,3,1,2,3.2799999999999994,0.2424,0.65,8.9981,0,5,5,-0.0015999999999998238,65.0,2011,Wednesday
574,2011-01-26,Spring,0,1,2,0,3,1,3,2.34,0.2273,0.69,12.998000000000001,3,7,10,-0.9982000000000006,69.0,2011,Wednesday
575,2011-01-26,Spring,0,1,5,0,3,1,3,1.4000000000000004,0.1818,0.86,19.0012,0,1,1,-4.001200000000001,86.0,2011,Wednesday
576,2011-01-26,Spring,0,1,6,0,3,1,3,1.4000000000000004,0.1818,0.86,19.0012,0,8,8,-4.001200000000001,86.0,2011,Wednesday
577,2011-01-26,Spring,0,1,7,0,3,1,3,2.34,0.2121,0.87,19.999499999999998,1,29,30,-2.0013999999999985,87.0,2011,Wednesday
578,2011-01-26,Spring,0,1,8,0,3,1,3,2.34,0.2121,0.87,19.999499999999998,3,69,72,-2.0013999999999985,87.0,2011,Wednesday
579,2011-01-26,Spring,0,1,9,0,3,1,3,2.34,0.2121,0.87,19.999499999999998,3,55,58,-2.0013999999999985,87.0,2011,Wednesday
580,2011-01-26,Spring,0,1,10,0,3,1,3,2.34,0.2121,0.93,19.0012,2,26,28,-2.0013999999999985,93.0,2011,Wednesday
581,2011-01-26,Spring,0,1,11,0,3,1,3,2.34,0.197,0.93,22.0028,6,35,41,-2.9979999999999993,93.0,2011,Wednesday
582,2011-01-26,Spring,0,1,12,0,3,1,3,2.34,0.197,0.93,22.0028,7,41,48,-2.9979999999999993,93.0,2011,Wednesday
583,2011-01-26,Spring,0,1,13,0,3,1,3,2.34,0.197,0.93,22.0028,4,43,47,-2.9979999999999993,93.0,2011,Wednesday
584,2011-01-26,Spring,0,1,14,0,3,1,3,2.34,0.197,0.93,23.9994,0,36,36,-2.9979999999999993,93.0,2011,Wednesday
585,2011-01-26,Spring,0,1,15,0,3,1,3,2.34,0.1818,0.93,31.0009,1,42,43,-4.001200000000001,93.0,2011,Wednesday
586,2011-01-26,Spring,0,1,16,0,3,1,4,2.34,0.197,0.93,22.0028,1,35,36,-2.9979999999999993,93.0,2011,Wednesday
587,2011-01-26,Spring,0,1,17,0,3,1,3,1.4000000000000004,0.1818,0.93,23.9994,0,26,26,-4.001200000000001,93.0,2011,Wednesday
588,2011-01-27,Spring,0,1,16,0,4,1,1,2.34,0.2273,0.55,12.998000000000001,1,23,24,-0.9982000000000006,55.00000000000001,2011,Thursday
589,2011-01-27,Spring,0,1,17,0,4,1,1,2.34,0.2424,0.55,7.0015,2,82,84,-0.0015999999999998238,55.00000000000001,2011,Thursday
590,2011-01-27,Spring,0,1,18,0,4,1,1,1.4000000000000004,0.2273,0.69,6.0032,3,101,104,-0.9982000000000006,69.0,2011,Thursday
591,2011-01-27,Spring,0,1,19,0,4,1,1,1.4000000000000004,0.2273,0.69,6.0032,3,76,79,-0.9982000000000006,69.0,2011,Thursday
592,2011-01-27,Spring,0,1,20,0,4,1,1,0.4599999999999991,0.2121,0.74,6.0032,4,55,59,-2.0013999999999985,74.0,2011,Thursday
593,2011-01-27,Spring,0,1,21,0,4,1,1,0.4599999999999991,0.2121,0.74,6.0032,2,36,38,-2.0013999999999985,74.0,2011,Thursday
594,2011-01-27,Spring,0,1,22,0,4,1,1,0.4599999999999991,0.2121,0.74,6.0032,0,27,27,-2.0013999999999985,74.0,2011,Thursday
595,2011-01-27,Spring,0,1,23,0,4,1,1,0.4599999999999991,0.197,0.8,11.0014,0,16,16,-2.9979999999999993,80.0,2011,Thursday
596,2011-01-28,Spring,0,1,0,0,5,1,2,1.4000000000000004,0.2121,0.75,8.9981,0,9,9,-2.0013999999999985,75.0,2011,Friday
597,2011-01-28,Spring,0,1,1,0,5,1,2,1.4000000000000004,0.2121,0.75,8.9981,1,2,3,-2.0013999999999985,75.0,2011,Friday
598,2011-01-28,Spring,0,1,2,0,5,1,2,1.4000000000000004,0.2121,0.75,11.0014,0,2,2,-2.0013999999999985,75.0,2011,Friday
599,2011-01-28,Spring,0,1,3,0,5,1,2,1.4000000000000004,0.2273,0.75,7.0015,1,0,1,-0.9982000000000006,75.0,2011,Friday
600,2011-01-28,Spring,0,1,5,0,5,1,2,0.4599999999999991,0.2121,0.8,7.0015,0,4,4,-2.0013999999999985,80.0,2011,Friday
601,2011-01-28,Spring,0,1,6,0,5,1,2,0.4599999999999991,0.197,0.8,8.9981,0,16,16,-2.9979999999999993,80.0,2011,Friday
602,2011-01-28,Spring,0,1,7,0,5,1,2,-0.47999999999999954,0.197,0.86,6.0032,2,58,60,-2.9979999999999993,86.0,2011,Friday
603,2011-01-28,Spring,0,1,8,0,5,1,2,-0.47999999999999954,0.197,0.86,6.0032,2,155,157,-2.9979999999999993,86.0,2011,Friday
604,2011-01-28,Spring,0,1,9,0,5,1,3,0.4599999999999991,0.2121,0.86,6.0032,6,95,101,-2.0013999999999985,86.0,2011,Friday
605,2011-01-28,Spring,0,1,10,0,5,1,3,0.4599999999999991,0.2121,0.86,7.0015,0,49,49,-2.0013999999999985,86.0,2011,Friday
606,2011-01-28,Spring,0,1,11,0,5,1,3,0.4599999999999991,0.2121,0.93,7.0015,0,30,30,-2.0013999999999985,93.0,2011,Friday
607,2011-01-28,Spring,0,1,12,0,5,1,3,0.4599999999999991,0.2121,0.93,7.0015,1,28,29,-2.0013999999999985,93.0,2011,Friday
608,2011-01-28,Spring,0,1,13,0,5,1,3,0.4599999999999991,0.2121,0.93,7.0015,0,31,31,-2.0013999999999985,93.0,2011,Friday
609,2011-01-28,Spring,0,1,14,0,5,1,3,2.34,0.2727,0.8,0.0,2,36,38,1.9982000000000006,80.0,2011,Friday
610,2011-01-28,Spring,0,1,15,0,5,1,2,1.4000000000000004,0.2576,0.86,0.0,1,40,41,1.0015999999999998,86.0,2011,Friday
611,2011-01-28,Spring,0,1,16,0,5,1,1,2.34,0.2727,0.8,0.0,10,70,80,1.9982000000000006,80.0,2011,Friday
612,2011-01-28,Spring,0,1,17,0,5,1,1,3.2799999999999994,0.2424,0.75,8.9981,2,147,149,-0.0015999999999998238,75.0,2011,Friday
613,2011-01-28,Spring,0,1,18,0,5,1,1,3.2799999999999994,0.2273,0.75,12.998000000000001,2,107,109,-0.9982000000000006,75.0,2011,Friday
614,2011-01-28,Spring,0,1,19,0,5,1,2,3.2799999999999994,0.2424,0.75,8.9981,5,84,89,-0.0015999999999998238,75.0,2011,Friday
615,2011-01-28,Spring,0,1,20,0,5,1,2,3.2799999999999994,0.2273,0.7,12.998000000000001,1,61,62,-0.9982000000000006,70.0,2011,Friday
616,2011-01-28,Spring,0,1,21,0,5,1,2,2.34,0.2273,0.75,8.9981,1,57,58,-0.9982000000000006,75.0,2011,Friday
617,2011-01-28,Spring,0,1,22,0,5,1,1,3.2799999999999994,0.2121,0.65,23.9994,0,26,26,-2.0013999999999985,65.0,2011,Friday
618,2011-01-28,Spring,0,1,23,0,5,1,1,3.2799999999999994,0.2273,0.6,15.001299999999999,1,22,23,-0.9982000000000006,60.0,2011,Friday
