id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
13277,2012-07-12,Summer,2012,7,9,0,Thursday,1,Good,25.839999999999996,28.002199999999995,57.99999999999999,7.0015,42,285,327
13278,2012-07-12,Summer,2012,7,10,0,Thursday,1,Good,26.78,28.002199999999995,48.0,11.0014,69,145,214
13279,2012-07-12,Summer,2012,7,11,0,Thursday,1,Good,27.72,28.998799999999996,45.0,7.0015,49,166,215
13280,2012-07-12,Summer,2012,7,12,0,Thursday,1,Good,28.660000000000004,28.998799999999996,35.0,8.9981,71,221,292
13281,2012-07-12,Summer,2012,7,13,0,Thursday,1,Good,29.6,30.001999999999995,33.0,15.001299999999999,52,225,277
13282,2012-07-12,Summer,2012,7,14,0,Thursday,1,Good,28.660000000000004,28.998799999999996,33.0,15.001299999999999,42,167,209
13283,2012-07-12,Summer,2012,7,15,0,Thursday,1,Good,29.6,30.998599999999996,36.0,12.998000000000001,63,208,271
13284,2012-07-12,Summer,2012,7,16,0,Thursday,1,Good,29.6,30.998599999999996,36.0,12.998000000000001,69,370,439
13285,2012-07-12,Summer,2012,7,17,0,Thursday,1,Good,27.72,28.998799999999996,43.0,15.001299999999999,91,704,795
13286,2012-07-12,Summer,2012,7,18,0,Thursday,1,Good,27.72,28.998799999999996,45.0,8.9981,86,739,825
13287,2012-07-12,Summer,2012,7,19,0,Thursday,1,Good,26.78,28.002199999999995,48.0,15.001299999999999,97,532,629
13288,2012-07-12,Summer,2012,7,20,0,Thursday,1,Good,26.78,28.002199999999995,48.0,15.001299999999999,75,439,514
13289,2012-07-12,Summer,2012,7,21,0,Thursday,1,Good,25.839999999999996,28.002199999999995,48.0,15.001299999999999,44,329,373
13290,2012-07-12,Summer,2012,7,22,0,Thursday,1,Good,25.839999999999996,28.002199999999995,51.0,11.0014,56,262,318
13291,2012-07-12,Summer,2012,7,23,0,Thursday,1,Okay,24.9,26.998999999999995,51.0,15.001299999999999,33,178,211
13292,2012-07-13,Summer,2012,7,0,0,Friday,1,Okay,24.9,26.998999999999995,54.0,11.0014,19,76,95
13293,2012-07-13,Summer,2012,7,1,0,Friday,1,Okay,23.96,26.002399999999994,54.0,7.0015,17,42,59
13294,2012-07-13,Summer,2012,7,2,0,Friday,1,Okay,23.020000000000003,24.999200000000002,61.0,6.0032,2,15,17
13295,2012-07-13,Summer,2012,7,3,0,Friday,1,Okay,23.96,26.002399999999994,61.0,0.0,2,7,9
13296,2012-07-13,Summer,2012,7,4,0,Friday,1,Okay,23.020000000000003,24.999200000000002,61.0,0.0,0,11,11
13297,2012-07-13,Summer,2012,7,5,0,Friday,1,Okay,23.020000000000003,26.002399999999994,56.00000000000001,6.0032,4,30,34
13298,2012-07-13,Summer,2012,7,6,0,Friday,1,Okay,24.9,26.998999999999995,54.0,0.0,7,120,127
13299,2012-07-13,Summer,2012,7,7,0,Friday,1,Okay,24.9,26.998999999999995,54.0,0.0,27,353,380
13300,2012-07-13,Summer,2012,7,8,0,Friday,1,Okay,24.9,26.998999999999995,54.0,0.0,53,660,713
13301,2012-07-13,Summer,2012,7,9,0,Friday,1,Okay,25.839999999999996,28.002199999999995,51.0,0.0,70,344,414
13302,2012-07-13,Summer,2012,7,10,0,Friday,1,Okay,26.78,28.002199999999995,48.0,0.0,78,190,268
13303,2012-07-13,Summer,2012,7,11,0,Friday,1,Okay,27.72,28.998799999999996,45.0,8.9981,68,220,288
13304,2012-07-13,Summer,2012,7,12,0,Friday,1,Okay,27.72,28.998799999999996,40.0,7.0015,125,254,379
13305,2012-07-13,Summer,2012,7,13,0,Friday,1,Okay,29.6,30.998599999999996,38.0,8.9981,100,274,374
13306,2012-07-13,Summer,2012,7,14,0,Friday,1,Okay,29.6,30.998599999999996,38.0,0.0,120,249,369
13307,2012-07-13,Summer,2012,7,15,0,Friday,1,Okay,29.6,30.998599999999996,36.0,7.0015,92,261,353
13308,2012-07-13,Summer,2012,7,16,0,Friday,1,Okay,29.6,30.998599999999996,36.0,15.001299999999999,111,381,492
13309,2012-07-13,Summer,2012,7,17,0,Friday,1,Okay,29.6,30.998599999999996,36.0,11.0014,138,697,835
13310,2012-07-13,Summer,2012,7,18,0,Friday,1,Good,28.660000000000004,30.001999999999995,46.0,12.998000000000001,108,523,631
13311,2012-07-13,Summer,2012,7,19,0,Friday,1,Good,26.78,28.002199999999995,51.0,11.0014,103,385,488
13312,2012-07-13,Summer,2012,7,20,0,Friday,1,Good,26.78,28.002199999999995,48.0,8.9981,95,294,389
13313,2012-07-13,Summer,2012,7,21,0,Friday,1,Good,25.839999999999996,28.002199999999995,54.0,0.0,76,223,299
13314,2012-07-13,Summer,2012,7,22,0,Friday,1,Good,26.78,28.002199999999995,45.0,0.0,59,204,263
13315,2012-07-13,Summer,2012,7,23,0,Friday,1,Okay,25.839999999999996,26.998999999999995,45.0,8.9981,37,175,212
13316,2012-07-14,Summer,2012,7,0,0,Saturday,0,Okay,25.839999999999996,28.002199999999995,48.0,6.0032,35,156,191
13317,2012-07-14,Summer,2012,7,1,0,Saturday,0,Okay,24.9,26.998999999999995,51.0,7.0015,13,105,118
13318,2012-07-14,Summer,2012,7,2,0,Saturday,0,Okay,24.9,26.998999999999995,54.0,7.0015,10,91,101
13319,2012-07-14,Summer,2012,7,3,0,Saturday,0,Okay,24.9,26.998999999999995,54.0,7.0015,9,31,40
13320,2012-07-14,Summer,2012,7,4,0,Saturday,0,Bad,23.020000000000003,24.999200000000002,61.0,7.0015,3,6,9
13321,2012-07-14,Summer,2012,7,5,0,Saturday,0,Okay,22.080000000000002,24.0026,73.0,7.0015,0,5,5
13322,2012-07-14,Summer,2012,7,6,0,Saturday,0,Okay,22.080000000000002,22.9994,78.0,6.0032,6,29,35
13323,2012-07-14,Summer,2012,7,7,0,Saturday,0,Good,22.080000000000002,22.9994,78.0,19.0012,7,41,48
13324,2012-07-14,Summer,2012,7,8,0,Saturday,0,Good,21.14,22.9994,78.0,19.0012,33,118,151
13325,2012-07-14,Summer,2012,7,9,0,Saturday,0,Good,23.020000000000003,24.999200000000002,74.0,12.998000000000001,82,200,282
13326,2012-07-14,Summer,2012,7,10,0,Saturday,0,Okay,25.839999999999996,28.998799999999996,70.0,6.0032,123,278,401
13327,2012-07-14,Summer,2012,7,11,0,Saturday,0,Okay,25.839999999999996,28.998799999999996,70.0,7.0015,143,296,439
13328,2012-07-14,Summer,2012,7,12,0,Saturday,0,Okay,26.78,30.001999999999995,66.0,6.0032,181,318,499
13329,2012-07-14,Summer,2012,7,13,0,Saturday,0,Okay,27.72,30.998599999999996,62.0,6.0032,219,372,591
13330,2012-07-14,Summer,2012,7,14,0,Saturday,0,Good,29.6,34.0016,55.00000000000001,7.0015,269,363,632
13331,2012-07-14,Summer,2012,7,15,0,Saturday,0,Good,29.6,34.0016,55.00000000000001,11.0014,243,317,560
13332,2012-07-14,Summer,2012,7,16,0,Saturday,0,Okay,25.839999999999996,30.001999999999995,79.0,23.9994,226,340,566
13333,2012-07-14,Summer,2012,7,17,0,Saturday,0,Bad,24.9,28.002199999999995,79.0,11.0014,199,259,458
13334,2012-07-14,Summer,2012,7,18,0,Saturday,0,Good,25.839999999999996,30.001999999999995,79.0,8.9981,108,243,351
13335,2012-07-14,Summer,2012,7,19,0,Saturday,0,Good,25.839999999999996,30.998599999999996,84.0,6.0032,156,275,431
13336,2012-07-14,Summer,2012,7,20,0,Saturday,0,Good,25.839999999999996,30.998599999999996,84.0,6.0032,101,255,356
13337,2012-07-14,Summer,2012,7,21,0,Saturday,0,Good,24.9,28.002199999999995,84.0,15.001299999999999,69,200,269
13338,2012-07-14,Summer,2012,7,22,0,Saturday,0,Good,24.9,28.002199999999995,79.0,12.998000000000001,65,160,225
13339,2012-07-14,Summer,2012,7,23,0,Saturday,0,Okay,23.96,26.002399999999994,83.0,6.0032,55,156,211
13340,2012-07-15,Summer,2012,7,0,0,Sunday,0,Good,23.96,26.002399999999994,89.0,11.0014,40,147,187
13341,2012-07-15,Summer,2012,7,1,0,Sunday,0,Okay,23.96,26.002399999999994,89.0,8.9981,49,119,168
13342,2012-07-15,Summer,2012,7,2,0,Sunday,0,Okay,23.96,26.002399999999994,89.0,11.0014,29,86,115
13343,2012-07-15,Summer,2012,7,3,0,Sunday,0,Okay,23.96,26.002399999999994,89.0,11.0014,15,42,57
13344,2012-07-15,Summer,2012,7,4,0,Sunday,0,Okay,23.96,26.002399999999994,89.0,7.0015,8,11,19
13345,2012-07-15,Summer,2012,7,5,0,Sunday,0,Good,23.96,26.002399999999994,89.0,8.9981,2,7,9
13346,2012-07-15,Summer,2012,7,6,0,Sunday,0,Good,23.96,26.002399999999994,83.0,8.9981,6,9,15
13347,2012-07-15,Summer,2012,7,7,0,Sunday,0,Good,24.9,28.002199999999995,79.0,6.0032,17,30,47
13348,2012-07-15,Summer,2012,7,8,0,Sunday,0,Okay,24.9,28.002199999999995,84.0,8.9981,37,96,133
13349,2012-07-15,Summer,2012,7,9,0,Sunday,0,Okay,25.839999999999996,30.001999999999995,79.0,0.0,58,163,221
13350,2012-07-15,Summer,2012,7,10,0,Sunday,0,Good,27.72,32.001799999999996,66.0,8.9981,141,241,382
13351,2012-07-15,Summer,2012,7,11,0,Sunday,0,Good,30.54,34.998200000000004,52.0,11.0014,170,281,451
13352,2012-07-15,Summer,2012,7,12,0,Sunday,0,Good,31.479999999999997,34.998200000000004,47.0,7.0015,153,336,489
13353,2012-07-15,Summer,2012,7,13,0,Sunday,0,Good,32.42,36.001400000000004,41.0,7.0015,171,309,480
13354,2012-07-15,Summer,2012,7,14,0,Sunday,0,Good,34.300000000000004,38.001200000000004,37.0,16.997899999999998,162,314,476
13355,2012-07-15,Summer,2012,7,15,0,Sunday,0,Good,32.42,36.998000000000005,47.0,8.9981,182,307,489
13356,2012-07-15,Summer,2012,7,16,0,Sunday,0,Good,32.42,36.001400000000004,41.0,15.001299999999999,152,343,495
13357,2012-07-15,Summer,2012,7,17,0,Sunday,0,Good,29.6,34.998200000000004,59.0,32.9975,122,314,436
13358,2012-07-15,Summer,2012,7,18,0,Sunday,0,Bad,25.839999999999996,30.001999999999995,79.0,23.9994,84,228,312
13359,2012-07-15,Summer,2012,7,19,0,Sunday,0,Good,25.839999999999996,30.998599999999996,84.0,15.001299999999999,109,203,312
13360,2012-07-15,Summer,2012,7,20,0,Sunday,0,Good,25.839999999999996,30.001999999999995,79.0,16.997899999999998,95,199,294
13361,2012-07-15,Summer,2012,7,21,0,Sunday,0,Good,25.839999999999996,30.001999999999995,79.0,6.0032,59,164,223
13362,2012-07-15,Summer,2012,7,22,0,Sunday,0,Good,25.839999999999996,30.001999999999995,74.0,7.0015,34,96,130
13363,2012-07-15,Summer,2012,7,23,0,Sunday,0,Good,25.839999999999996,30.001999999999995,79.0,8.9981,25,66,91
13364,2012-07-16,Summer,2012,7,0,0,Monday,1,Bad,25.839999999999996,30.001999999999995,79.0,7.0015,11,32,43
13365,2012-07-16,Summer,2012,7,1,0,Monday,1,Okay,24.9,28.002199999999995,74.0,12.998000000000001,1,10,11
13366,2012-07-16,Summer,2012,7,2,0,Monday,1,Good,24.9,28.002199999999995,74.0,7.0015,4,11,15
13367,2012-07-16,Summer,2012,7,3,0,Monday,1,Good,23.96,26.002399999999994,79.0,6.0032,2,4,6
13368,2012-07-16,Summer,2012,7,4,0,Monday,1,Good,23.96,26.002399999999994,79.0,7.0015,1,11,12
13369,2012-07-16,Summer,2012,7,5,0,Monday,1,Good,23.020000000000003,24.0026,78.0,7.0015,10,40,50
13370,2012-07-16,Summer,2012,7,6,0,Monday,1,Good,23.96,26.002399999999994,79.0,8.9981,8,132,140
13371,2012-07-16,Summer,2012,7,7,0,Monday,1,Good,25.839999999999996,28.998799999999996,70.0,6.0032,24,459,483
13372,2012-07-16,Summer,2012,7,8,0,Monday,1,Good,26.78,30.001999999999995,66.0,7.0015,48,619,667
13373,2012-07-16,Summer,2012,7,9,0,Monday,1,Good,27.72,30.998599999999996,62.0,11.0014,51,297,348
13374,2012-07-16,Summer,2012,7,10,0,Monday,1,Good,29.6,34.998200000000004,59.0,0.0,69,117,186
13375,2012-07-16,Summer,2012,7,11,0,Monday,1,Good,31.479999999999997,36.998000000000005,53.0,15.001299999999999,57,125,182
13376,2012-07-16,Summer,2012,7,12,0,Monday,1,Good,31.479999999999997,36.001400000000004,49.0,8.9981,79,158,237
13377,2012-07-16,Summer,2012,7,13,0,Monday,1,Good,31.479999999999997,36.001400000000004,49.0,19.0012,63,176,239
13378,2012-07-16,Summer,2012,7,14,0,Monday,1,Good,33.36,38.001200000000004,42.0,7.0015,53,159,212
13379,2012-07-16,Summer,2012,7,15,0,Monday,1,Good,32.42,36.998000000000005,47.0,16.997899999999998,61,176,237
13380,2012-07-16,Summer,2012,7,16,0,Monday,1,Bad,27.72,32.001799999999996,66.0,39.000699999999995,77,309,386
13381,2012-07-16,Summer,2012,7,17,0,Monday,1,Bad,27.72,32.001799999999996,66.0,39.000699999999995,86,669,755
13382,2012-07-16,Summer,2012,7,18,0,Monday,1,Good,31.479999999999997,36.998000000000005,53.0,0.0,97,697,794
13383,2012-07-16,Summer,2012,7,19,0,Monday,1,Good,29.6,36.001400000000004,63.0,8.9981,92,503,595
13384,2012-07-16,Summer,2012,7,20,0,Monday,1,Good,29.6,34.998200000000004,59.0,8.9981,66,388,454
13385,2012-07-16,Summer,2012,7,21,0,Monday,1,Good,27.72,32.001799999999996,66.0,8.9981,45,283,328
13386,2012-07-16,Summer,2012,7,22,0,Monday,1,Good,27.72,30.998599999999996,62.0,6.0032,56,228,284
13387,2012-07-16,Summer,2012,7,23,0,Monday,1,Good,26.78,30.998599999999996,74.0,6.0032,27,139,166
13388,2012-07-17,Summer,2012,7,0,0,Tuesday,1,Good,25.839999999999996,30.998599999999996,84.0,7.0015,10,43,53
13389,2012-07-17,Summer,2012,7,1,0,Tuesday,1,Good,26.78,30.001999999999995,70.0,0.0,4,21,25
13390,2012-07-17,Summer,2012,7,2,0,Tuesday,1,Good,25.839999999999996,28.998799999999996,70.0,6.0032,1,6,7
13391,2012-07-17,Summer,2012,7,3,0,Tuesday,1,Good,25.839999999999996,28.998799999999996,66.0,0.0,0,3,3
13392,2012-07-17,Summer,2012,7,4,0,Tuesday,1,Good,25.839999999999996,28.998799999999996,62.0,0.0,0,7,7
13393,2012-07-17,Summer,2012,7,5,0,Tuesday,1,Good,23.96,26.002399999999994,74.0,6.0032,7,31,38
13394,2012-07-17,Summer,2012,7,6,0,Tuesday,1,Good,25.839999999999996,28.998799999999996,66.0,7.0015,16,197,213
13395,2012-07-17,Summer,2012,7,7,0,Tuesday,1,Okay,26.78,30.001999999999995,70.0,0.0,26,500,526
13396,2012-07-17,Summer,2012,7,8,0,Tuesday,1,Okay,29.6,34.0016,55.00000000000001,0.0,43,618,661
13397,2012-07-17,Summer,2012,7,9,0,Tuesday,1,Okay,30.54,34.998200000000004,49.0,15.001299999999999,32,288,320
13398,2012-07-17,Summer,2012,7,10,0,Tuesday,1,Okay,31.479999999999997,36.001400000000004,49.0,12.998000000000001,37,122,159
13399,2012-07-17,Summer,2012,7,11,0,Tuesday,1,Okay,32.42,36.998000000000005,47.0,0.0,60,146,206
13400,2012-07-17,Summer,2012,7,12,0,Tuesday,1,Okay,34.300000000000004,38.001200000000004,35.0,0.0,80,174,254
13401,2012-07-17,Summer,2012,7,13,0,Tuesday,1,Good,35.24,38.001200000000004,31.0,12.998000000000001,53,168,221
13402,2012-07-17,Summer,2012,7,14,0,Tuesday,1,Good,36.18,38.997800000000005,28.999999999999996,16.997899999999998,54,160,214
13403,2012-07-17,Summer,2012,7,15,0,Tuesday,1,Good,35.24,38.001200000000004,31.0,11.0014,57,187,244
13404,2012-07-17,Summer,2012,7,16,0,Tuesday,1,Good,35.24,38.001200000000004,28.999999999999996,11.0014,64,317,381
13405,2012-07-17,Summer,2012,7,17,0,Tuesday,1,Good,35.24,38.001200000000004,28.999999999999996,0.0,95,675,770
13406,2012-07-17,Summer,2012,7,18,0,Tuesday,1,Good,34.300000000000004,36.998000000000005,33.0,12.998000000000001,60,712,772
13407,2012-07-17,Summer,2012,7,19,0,Tuesday,1,Good,33.36,36.001400000000004,35.0,16.997899999999998,69,478,547
13408,2012-07-17,Summer,2012,7,20,0,Tuesday,1,Good,32.42,34.0016,34.0,11.0014,52,375,427
13409,2012-07-17,Summer,2012,7,21,0,Tuesday,1,Good,30.54,34.998200000000004,52.0,8.9981,50,283,333
13410,2012-07-17,Summer,2012,7,22,0,Tuesday,1,Good,29.6,34.0016,55.00000000000001,15.001299999999999,29,215,244
13411,2012-07-17,Summer,2012,7,23,0,Tuesday,1,Good,28.660000000000004,32.9984,59.0,12.998000000000001,22,139,161
13412,2012-07-18,Summer,2012,7,0,0,Wednesday,1,Good,27.72,32.001799999999996,66.0,11.0014,8,45,53
13413,2012-07-18,Summer,2012,7,1,0,Wednesday,1,Good,27.72,32.001799999999996,66.0,7.0015,2,14,16
13414,2012-07-18,Summer,2012,7,2,0,Wednesday,1,Good,26.78,30.001999999999995,66.0,8.9981,3,5,8
13415,2012-07-18,Summer,2012,7,3,0,Wednesday,1,Good,26.78,30.001999999999995,66.0,8.9981,2,2,4
13416,2012-07-18,Summer,2012,7,4,0,Wednesday,1,Good,25.839999999999996,28.998799999999996,70.0,8.9981,0,6,6
13417,2012-07-18,Summer,2012,7,5,0,Wednesday,1,Good,25.839999999999996,28.998799999999996,70.0,11.0014,5,41,46
13418,2012-07-18,Summer,2012,7,6,0,Wednesday,1,Good,25.839999999999996,28.998799999999996,70.0,11.0014,10,152,162
13419,2012-07-18,Summer,2012,7,7,0,Wednesday,1,Good,26.78,30.001999999999995,66.0,11.0014,23,472,495
13420,2012-07-18,Summer,2012,7,8,0,Wednesday,1,Good,28.660000000000004,32.9984,62.0,7.0015,55,624,679
13421,2012-07-18,Summer,2012,7,9,0,Wednesday,1,Good,30.54,36.001400000000004,56.00000000000001,0.0,44,253,297
13422,2012-07-18,Summer,2012,7,10,0,Wednesday,1,Good,34.300000000000004,40.001000000000005,42.0,12.998000000000001,39,99,138
13423,2012-07-18,Summer,2012,7,11,0,Wednesday,1,Good,34.300000000000004,40.001000000000005,42.0,0.0,47,136,183
13424,2012-07-18,Summer,2012,7,12,0,Wednesday,1,Good,35.24,40.997600000000006,37.0,8.9981,36,166,202
13425,2012-07-18,Summer,2012,7,13,0,Wednesday,1,Good,36.18,40.001000000000005,33.0,0.0,49,154,203
13426,2012-07-18,Summer,2012,7,14,0,Wednesday,1,Good,36.18,42.0008,38.0,22.0028,54,116,170
13427,2012-07-18,Summer,2012,7,15,0,Wednesday,1,Bad,35.24,40.001000000000005,35.0,23.9994,42,152,194
13428,2012-07-18,Summer,2012,7,16,0,Wednesday,1,Good,26.78,30.001999999999995,66.0,16.997899999999998,34,190,224
13429,2012-07-18,Summer,2012,7,17,0,Wednesday,1,Good,26.78,30.001999999999995,70.0,16.997899999999998,35,335,370
13430,2012-07-18,Summer,2012,7,18,0,Wednesday,1,Okay,27.72,30.998599999999996,62.0,8.9981,63,580,643
13431,2012-07-18,Summer,2012,7,19,0,Wednesday,1,Okay,27.72,30.998599999999996,62.0,7.0015,78,438,516
13432,2012-07-18,Summer,2012,7,20,0,Wednesday,1,Good,26.78,28.998799999999996,62.0,6.0032,56,310,366
13433,2012-07-18,Summer,2012,7,21,0,Wednesday,1,Good,27.72,30.998599999999996,62.0,0.0,53,266,319
13434,2012-07-18,Summer,2012,7,22,0,Wednesday,1,Good,27.72,30.998599999999996,57.99999999999999,6.0032,42,246,288
13435,2012-07-18,Summer,2012,7,23,0,Wednesday,1,Good,27.72,30.998599999999996,57.99999999999999,6.0032,19,112,131
13436,2012-07-19,Summer,2012,7,0,0,Thursday,1,Good,26.78,30.001999999999995,66.0,6.0032,16,50,66
13437,2012-07-19,Summer,2012,7,1,0,Thursday,1,Good,26.78,30.001999999999995,66.0,6.0032,6,19,25
13438,2012-07-19,Summer,2012,7,2,0,Thursday,1,Good,25.839999999999996,28.998799999999996,70.0,12.998000000000001,0,7,7
13439,2012-07-19,Summer,2012,7,3,0,Thursday,1,Good,25.839999999999996,28.998799999999996,70.0,7.0015,1,4,5
13440,2012-07-19,Summer,2012,7,4,0,Thursday,1,Good,25.839999999999996,28.998799999999996,70.0,7.0015,0,8,8
13441,2012-07-19,Summer,2012,7,5,0,Thursday,1,Okay,25.839999999999996,28.998799999999996,70.0,7.0015,5,35,40
13442,2012-07-19,Summer,2012,7,6,0,Thursday,1,Good,25.839999999999996,28.998799999999996,66.0,8.9981,8,144,152
13443,2012-07-19,Summer,2012,7,7,0,Thursday,1,Good,26.78,28.998799999999996,57.99999999999999,19.0012,23,450,473
13444,2012-07-19,Summer,2012,7,8,0,Thursday,1,Good,27.72,30.998599999999996,57.99999999999999,16.997899999999998,32,625,657
13445,2012-07-19,Summer,2012,7,9,0,Thursday,1,Okay,27.72,30.998599999999996,57.99999999999999,19.0012,36,282,318
13446,2012-07-19,Summer,2012,7,10,0,Thursday,1,Good,27.72,30.998599999999996,57.99999999999999,12.998000000000001,41,157,198
13447,2012-07-19,Summer,2012,7,11,0,Thursday,1,Good,29.6,34.0016,55.00000000000001,7.0015,54,162,216
13448,2012-07-19,Summer,2012,7,12,0,Thursday,1,Good,31.479999999999997,36.001400000000004,49.0,19.0012,59,215,274
13449,2012-07-19,Summer,2012,7,13,0,Thursday,1,Good,31.479999999999997,34.998200000000004,47.0,8.9981,74,180,254
13450,2012-07-19,Summer,2012,7,14,0,Thursday,1,Good,32.42,36.001400000000004,44.0,6.0032,46,151,197
13451,2012-07-19,Summer,2012,7,15,0,Thursday,1,Good,31.479999999999997,34.998200000000004,47.0,6.0032,66,226,292
13452,2012-07-19,Summer,2012,7,16,0,Thursday,1,Good,31.479999999999997,34.998200000000004,47.0,6.0032,70,288,358
13453,2012-07-19,Summer,2012,7,17,0,Thursday,1,Good,32.42,36.001400000000004,41.0,0.0,93,678,771
13454,2012-07-19,Summer,2012,7,18,0,Thursday,1,Good,32.42,36.001400000000004,41.0,12.998000000000001,93,684,777
13455,2012-07-19,Summer,2012,7,19,0,Thursday,1,Good,31.479999999999997,34.0016,44.0,16.997899999999998,53,480,533
13456,2012-07-19,Summer,2012,7,20,0,Thursday,1,Good,30.54,34.998200000000004,49.0,11.0014,65,440,505
13457,2012-07-19,Summer,2012,7,21,0,Thursday,1,Bad,23.020000000000003,22.9994,89.0,16.997899999999998,38,294,332
13458,2012-07-19,Summer,2012,7,22,0,Thursday,1,Bad,23.020000000000003,22.9994,89.0,16.997899999999998,6,62,68
13459,2012-07-19,Summer,2012,7,23,0,Thursday,1,Bad,23.020000000000003,22.9994,89.0,15.001299999999999,3,62,65
13460,2012-07-20,Summer,2012,7,0,0,Friday,1,Bad,23.020000000000003,22.9994,89.0,6.0032,2,32,34
13461,2012-07-20,Summer,2012,7,1,0,Friday,1,Good,23.020000000000003,22.9994,89.0,8.9981,2,9,11
13462,2012-07-20,Summer,2012,7,2,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,6.0032,5,14,19
13463,2012-07-20,Summer,2012,7,3,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,7.0015,7,29,36
13464,2012-07-20,Summer,2012,7,4,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,11.0014,3,6,9
13465,2012-07-20,Summer,2012,7,5,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,8.9981,2,40,42
13466,2012-07-20,Summer,2012,7,6,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,11.0014,3,123,126
13467,2012-07-20,Summer,2012,7,7,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,12.998000000000001,14,346,360
13468,2012-07-20,Summer,2012,7,8,0,Friday,1,Okay,23.96,26.002399999999994,83.0,11.0014,39,652,691
13469,2012-07-20,Summer,2012,7,9,0,Friday,1,Okay,24.9,28.002199999999995,79.0,8.9981,45,328,373
13470,2012-07-20,Summer,2012,7,10,0,Friday,1,Okay,24.9,28.002199999999995,79.0,11.0014,51,182,233
13471,2012-07-20,Summer,2012,7,11,0,Friday,1,Bad,25.839999999999996,30.001999999999995,74.0,12.998000000000001,51,161,212
13472,2012-07-20,Summer,2012,7,12,0,Friday,1,Bad,23.96,26.002399999999994,83.0,11.0014,41,233,274
13473,2012-07-20,Summer,2012,7,13,0,Friday,1,Bad,23.96,26.002399999999994,83.0,7.0015,20,136,156
13474,2012-07-20,Summer,2012,7,14,0,Friday,1,Bad,24.9,28.002199999999995,84.0,11.0014,53,176,229
13475,2012-07-20,Summer,2012,7,15,0,Friday,1,Okay,24.9,28.002199999999995,84.0,19.999499999999998,47,169,216
13476,2012-07-20,Summer,2012,7,16,0,Friday,1,Okay,23.96,26.002399999999994,83.0,22.0028,70,366,436
13477,2012-07-20,Summer,2012,7,17,0,Friday,1,Okay,23.020000000000003,22.9994,89.0,27.999299999999998,95,620,715
13478,2012-07-20,Summer,2012,7,18,0,Friday,1,Okay,23.020000000000003,24.0026,78.0,22.0028,73,549,622
13479,2012-07-20,Summer,2012,7,19,0,Friday,1,Okay,22.080000000000002,22.0028,83.0,19.0012,44,358,402
13480,2012-07-20,Summer,2012,7,20,0,Friday,1,Bad,22.080000000000002,22.0028,83.0,26.0027,35,216,251
13481,2012-07-20,Summer,2012,7,21,0,Friday,1,Bad,21.14,22.0028,83.0,22.0028,14,108,122
13482,2012-07-20,Summer,2012,7,22,0,Friday,1,Okay,21.14,22.0028,83.0,12.998000000000001,13,122,135
13483,2012-07-20,Summer,2012,7,23,0,Friday,1,Okay,21.14,22.0028,83.0,19.0012,18,148,166
13484,2012-07-21,Summer,2012,7,0,0,Saturday,0,Bad,21.14,22.0028,83.0,19.0012,11,92,103
13485,2012-07-21,Summer,2012,7,1,0,Saturday,0,Okay,21.14,22.0028,83.0,16.997899999999998,10,62,72
13486,2012-07-21,Summer,2012,7,2,0,Saturday,0,Bad,20.2,20.003,88.0,19.0012,5,55,60
13487,2012-07-21,Summer,2012,7,3,0,Saturday,0,Bad,20.2,20.003,88.0,16.997899999999998,7,18,25
13488,2012-07-21,Summer,2012,7,4,0,Saturday,0,Bad,19.259999999999998,20.003,88.0,19.0012,11,5,16
13489,2012-07-21,Summer,2012,7,5,0,Saturday,0,Bad,19.259999999999998,20.003,88.0,16.997899999999998,7,10,17
13490,2012-07-21,Summer,2012,7,6,0,Saturday,0,Bad,19.259999999999998,20.003,88.0,16.997899999999998,3,12,15
13491,2012-07-21,Summer,2012,7,7,0,Saturday,0,Okay,19.259999999999998,20.003,88.0,16.997899999999998,8,29,37
13492,2012-07-21,Summer,2012,7,8,0,Saturday,0,Okay,19.259999999999998,20.003,83.0,16.997899999999998,18,94,112
13493,2012-07-21,Summer,2012,7,9,0,Saturday,0,Okay,19.259999999999998,20.003,83.0,12.998000000000001,32,175,207
13494,2012-07-21,Summer,2012,7,10,0,Saturday,0,Bad,19.259999999999998,20.003,88.0,16.997899999999998,49,219,268
13495,2012-07-21,Summer,2012,7,11,0,Saturday,0,Okay,20.2,20.9996,83.0,16.997899999999998,80,225,305
13496,2012-07-21,Summer,2012,7,12,0,Saturday,0,Bad,20.2,20.9996,83.0,15.001299999999999,156,301,457
13497,2012-07-21,Summer,2012,7,13,0,Saturday,0,Bad,20.2,20.9996,83.0,11.0014,106,248,354
13498,2012-07-21,Summer,2012,7,14,0,Saturday,0,Okay,20.2,20.003,88.0,16.997899999999998,121,222,343
13499,2012-07-21,Summer,2012,7,15,0,Saturday,0,Bad,20.2,20.003,88.0,16.997899999999998,148,232,380
13500,2012-07-21,Summer,2012,7,16,0,Saturday,0,Bad,20.2,20.003,88.0,12.998000000000001,130,196,326
