id,dteday,season,year,mnth,hour,holiday,weekday,workingday,weather,temp,felt_temp,humidity,windspeed,casual,registered,total
15526,2012-10-14,Winter,2012,10,2,0,0,0,Sunday,10.8,11.000600000000002,76.0,6.0032,8,58,66
15527,2012-10-14,Winter,2012,10,3,0,0,0,Sunday,11.739999999999998,11.997200000000003,77.0,19.999499999999998,3,25,28
15528,2012-10-14,Winter,2012,10,4,0,0,0,Sunday,11.739999999999998,11.997200000000003,77.0,19.0012,2,10,12
15529,2012-10-14,Winter,2012,10,5,0,0,0,Sunday,10.8,11.000600000000002,82.0,12.998000000000001,5,6,11
15530,2012-10-14,Winter,2012,10,6,0,0,0,Sunday,10.8,11.000600000000002,82.0,11.0014,4,20,24
15531,2012-10-14,Winter,2012,10,7,0,0,0,Sunday,11.739999999999998,11.997200000000003,82.0,15.001299999999999,7,44,51
15532,2012-10-14,Winter,2012,10,8,0,0,0,Sunday,12.68,13.000399999999999,77.0,12.998000000000001,28,104,132
15533,2012-10-14,Winter,2012,10,9,0,0,0,Sunday,14.559999999999999,15.0002,67.0,19.0012,62,161,223
15534,2012-10-14,Winter,2012,10,10,0,0,0,Sunday,17.380000000000003,18.0032,56.00000000000001,12.998000000000001,150,278,428
15535,2012-10-14,Winter,2012,10,11,0,0,0,Sunday,18.320000000000004,18.9998,52.0,19.999499999999998,156,338,494
15536,2012-10-14,Winter,2012,10,12,0,0,0,Sunday,21.14,24.999200000000002,46.0,22.0028,200,362,562
15537,2012-10-14,Winter,2012,10,13,0,0,0,Sunday,22.080000000000002,24.999200000000002,41.0,30.002599999999997,218,401,619
15538,2012-10-14,Winter,2012,10,14,0,0,0,Sunday,23.020000000000003,24.999200000000002,39.0,27.999299999999998,249,368,617
15539,2012-10-14,Winter,2012,10,15,0,0,0,Sunday,23.020000000000003,24.999200000000002,39.0,27.999299999999998,213,355,568
15540,2012-10-14,Winter,2012,10,16,0,0,0,Sunday,22.080000000000002,24.999200000000002,41.0,19.999499999999998,203,378,581
15541,2012-10-14,Winter,2012,10,17,0,0,0,Sunday,22.080000000000002,24.999200000000002,44.0,12.998000000000001,193,346,539
15542,2012-10-14,Winter,2012,10,18,0,0,0,Sunday,19.259999999999998,20.003,60.0,16.997899999999998,134,319,453
15543,2012-10-14,Winter,2012,10,19,0,0,0,Sunday,18.320000000000004,18.9998,64.0,15.001299999999999,68,268,336
15544,2012-10-14,Winter,2012,10,20,0,0,0,Sunday,17.380000000000003,18.0032,73.0,15.001299999999999,48,198,246
15545,2012-10-14,Winter,2012,10,21,0,0,0,Sunday,18.320000000000004,18.9998,73.0,30.002599999999997,40,156,196
15546,2012-10-14,Winter,2012,10,22,0,0,0,Sunday,18.320000000000004,18.9998,73.0,26.0027,38,87,125
15547,2012-10-14,Winter,2012,10,23,0,0,0,Sunday,18.320000000000004,18.9998,68.0,19.0012,27,78,105
15548,2012-10-15,Winter,2012,10,0,0,1,1,Monday,18.320000000000004,18.9998,73.0,16.997899999999998,17,31,48
15549,2012-10-15,Winter,2012,10,1,0,1,1,Monday,19.259999999999998,20.003,64.0,26.0027,5,24,29
15550,2012-10-15,Winter,2012,10,2,0,1,1,Monday,19.259999999999998,20.003,64.0,23.9994,1,5,6
15551,2012-10-15,Winter,2012,10,3,0,1,1,Monday,18.320000000000004,18.9998,73.0,16.997899999999998,2,2,4
15552,2012-10-15,Winter,2012,10,4,0,1,1,Monday,18.320000000000004,18.9998,68.0,15.001299999999999,1,9,10
15553,2012-10-15,Winter,2012,10,5,0,1,1,Monday,18.320000000000004,18.9998,73.0,19.0012,2,38,40
15554,2012-10-15,Winter,2012,10,6,0,1,1,Monday,18.320000000000004,18.9998,73.0,19.999499999999998,6,141,147
15555,2012-10-15,Winter,2012,10,7,0,1,1,Monday,19.259999999999998,20.003,68.0,22.0028,15,461,476
15556,2012-10-15,Winter,2012,10,8,0,1,1,Monday,20.2,24.0026,64.0,26.0027,24,713,737
15557,2012-10-15,Winter,2012,10,9,0,1,1,Monday,20.2,22.9994,69.0,26.0027,31,328,359
15558,2012-10-15,Winter,2012,10,10,0,1,1,Monday,20.2,22.9994,73.0,26.0027,43,125,168
15559,2012-10-15,Winter,2012,10,11,0,1,1,Monday,20.2,22.9994,73.0,26.0027,88,175,263
15560,2012-10-15,Winter,2012,10,12,0,1,1,Monday,20.2,22.0028,78.0,22.0028,73,211,284
15561,2012-10-15,Winter,2012,10,13,0,1,1,Monday,18.320000000000004,18.9998,88.0,15.001299999999999,37,109,146
15562,2012-10-15,Winter,2012,10,14,0,1,1,Monday,20.2,22.0028,78.0,19.0012,57,128,185
15563,2012-10-15,Winter,2012,10,15,0,1,1,Monday,20.2,22.0028,78.0,22.0028,70,190,260
15564,2012-10-15,Winter,2012,10,16,0,1,1,Monday,18.320000000000004,18.9998,64.0,19.999499999999998,76,371,447
15565,2012-10-15,Winter,2012,10,17,0,1,1,Monday,18.320000000000004,18.9998,64.0,16.997899999999998,96,670,766
15566,2012-10-15,Winter,2012,10,18,0,1,1,Monday,17.380000000000003,18.0032,77.0,8.9981,52,540,592
15567,2012-10-15,Winter,2012,10,19,0,1,1,Monday,16.44,17.0,83.0,6.0032,12,227,239
15568,2012-10-15,Winter,2012,10,20,0,1,1,Monday,16.44,17.0,72.0,26.0027,19,237,256
15569,2012-10-15,Winter,2012,10,21,0,1,1,Monday,16.44,17.0,59.0,22.0028,16,190,206
15570,2012-10-15,Winter,2012,10,22,0,1,1,Monday,15.5,15.9968,59.0,19.0012,8,118,126
15571,2012-10-15,Winter,2012,10,23,0,1,1,Monday,13.620000000000001,13.997,63.0,15.001299999999999,9,72,81
15572,2012-10-16,Winter,2012,10,0,0,2,1,Tuesday,13.620000000000001,13.997,63.0,26.0027,3,45,48
15573,2012-10-16,Winter,2012,10,1,0,2,1,Tuesday,12.68,13.000399999999999,67.0,12.998000000000001,4,9,13
15574,2012-10-16,Winter,2012,10,2,0,2,1,Tuesday,12.68,13.000399999999999,67.0,8.9981,2,1,3
15575,2012-10-16,Winter,2012,10,3,0,2,1,Tuesday,11.739999999999998,11.997200000000003,67.0,7.0015,0,2,2
15576,2012-10-16,Winter,2012,10,4,0,2,1,Tuesday,11.739999999999998,11.997200000000003,67.0,11.0014,0,7,7
15577,2012-10-16,Winter,2012,10,5,0,2,1,Tuesday,11.739999999999998,11.997200000000003,67.0,16.997899999999998,5,47,52
15578,2012-10-16,Winter,2012,10,6,0,2,1,Tuesday,11.739999999999998,11.997200000000003,67.0,11.0014,4,168,172
15579,2012-10-16,Winter,2012,10,7,0,2,1,Tuesday,11.739999999999998,11.997200000000003,67.0,6.0032,20,505,525
15580,2012-10-16,Winter,2012,10,8,0,2,1,Tuesday,12.68,13.000399999999999,62.0,0.0,35,800,835
15581,2012-10-16,Winter,2012,10,9,0,2,1,Tuesday,14.559999999999999,15.0002,55.00000000000001,16.997899999999998,32,323,355
15582,2012-10-16,Winter,2012,10,10,0,2,1,Tuesday,15.5,15.9968,48.0,19.0012,65,157,222
15583,2012-10-16,Winter,2012,10,11,0,2,1,Tuesday,15.5,15.9968,45.0,27.999299999999998,56,172,228
15584,2012-10-16,Winter,2012,10,12,0,2,1,Tuesday,16.44,17.0,45.0,22.0028,69,256,325
15585,2012-10-16,Winter,2012,10,13,0,2,1,Tuesday,16.44,17.0,45.0,19.0012,68,260,328
15586,2012-10-16,Winter,2012,10,14,0,2,1,Tuesday,17.380000000000003,18.0032,39.0,16.997899999999998,94,214,308
15587,2012-10-16,Winter,2012,10,15,0,2,1,Tuesday,17.380000000000003,18.0032,41.0,22.0028,76,270,346
15588,2012-10-16,Winter,2012,10,16,0,2,1,Tuesday,17.380000000000003,18.0032,39.0,19.0012,79,367,446
15589,2012-10-16,Winter,2012,10,17,0,2,1,Tuesday,16.44,17.0,39.0,12.998000000000001,104,839,943
15590,2012-10-16,Winter,2012,10,18,0,2,1,Tuesday,15.5,15.9968,42.0,11.0014,71,767,838
15591,2012-10-16,Winter,2012,10,19,0,2,1,Tuesday,14.559999999999999,15.0002,48.0,0.0,40,491,531
15592,2012-10-16,Winter,2012,10,20,0,2,1,Tuesday,13.620000000000001,13.997,55.00000000000001,0.0,35,397,432
15593,2012-10-16,Winter,2012,10,21,0,2,1,Tuesday,13.620000000000001,13.997,63.0,0.0,19,176,195
15594,2012-10-16,Winter,2012,10,22,0,2,1,Tuesday,10.8,11.000600000000002,71.0,6.0032,18,163,181
15595,2012-10-16,Winter,2012,10,23,0,2,1,Tuesday,10.8,11.000600000000002,71.0,0.0,23,176,199
15596,2012-10-17,Winter,2012,10,0,0,3,1,Wednesday,9.86,9.997399999999999,76.0,0.0,1,48,49
15597,2012-10-17,Winter,2012,10,1,0,3,1,Wednesday,9.86,9.997399999999999,76.0,0.0,3,14,17
15598,2012-10-17,Winter,2012,10,2,0,3,1,Wednesday,9.86,9.997399999999999,76.0,0.0,4,12,16
15599,2012-10-17,Winter,2012,10,3,0,3,1,Wednesday,8.919999999999998,9.000800000000002,87.0,0.0,0,7,7
15600,2012-10-17,Winter,2012,10,4,0,3,1,Wednesday,8.919999999999998,7.9975999999999985,81.0,6.0032,0,4,4
15601,2012-10-17,Winter,2012,10,5,0,3,1,Wednesday,8.919999999999998,9.000800000000002,81.0,0.0,2,39,41
15602,2012-10-17,Winter,2012,10,6,0,3,1,Wednesday,9.86,9.997399999999999,82.0,0.0,7,171,178
15603,2012-10-17,Winter,2012,10,7,0,3,1,Wednesday,8.919999999999998,7.9975999999999985,81.0,7.0015,15,449,464
15604,2012-10-17,Winter,2012,10,8,0,3,1,Wednesday,10.8,11.000600000000002,76.0,0.0,38,779,817
15605,2012-10-17,Winter,2012,10,9,0,3,1,Wednesday,11.739999999999998,11.997200000000003,77.0,0.0,38,344,382
15606,2012-10-17,Winter,2012,10,10,0,3,1,Wednesday,13.620000000000001,13.997,67.0,0.0,60,168,228
15607,2012-10-17,Winter,2012,10,11,0,3,1,Wednesday,15.5,15.9968,51.0,6.0032,78,156,234
15608,2012-10-17,Winter,2012,10,12,0,3,1,Wednesday,16.44,17.0,48.0,11.0014,71,261,332
15609,2012-10-17,Winter,2012,10,13,0,3,1,Wednesday,17.380000000000003,18.0032,49.0,8.9981,73,237,310
15610,2012-10-17,Winter,2012,10,14,0,3,1,Wednesday,18.320000000000004,18.9998,43.0,11.0014,82,188,270
15611,2012-10-17,Winter,2012,10,15,0,3,1,Wednesday,19.259999999999998,20.003,43.0,15.001299999999999,62,239,301
15612,2012-10-17,Winter,2012,10,16,0,3,1,Wednesday,18.320000000000004,18.9998,52.0,12.998000000000001,70,396,466
15613,2012-10-17,Winter,2012,10,17,0,3,1,Wednesday,17.380000000000003,18.0032,56.00000000000001,7.0015,122,766,888
15614,2012-10-17,Winter,2012,10,18,0,3,1,Wednesday,16.44,17.0,59.0,11.0014,90,794,884
15615,2012-10-17,Winter,2012,10,19,0,3,1,Wednesday,15.5,15.9968,72.0,12.998000000000001,49,467,516
15616,2012-10-17,Winter,2012,10,20,0,3,1,Wednesday,15.5,15.9968,72.0,8.9981,54,360,414
15617,2012-10-17,Winter,2012,10,21,0,3,1,Wednesday,13.620000000000001,13.997,82.0,12.998000000000001,28,301,329
15618,2012-10-17,Winter,2012,10,22,0,3,1,Wednesday,13.620000000000001,13.997,88.0,16.997899999999998,17,198,215
15619,2012-10-17,Winter,2012,10,23,0,3,1,Wednesday,13.620000000000001,13.997,88.0,15.001299999999999,15,84,99
15620,2012-10-18,Winter,2012,10,0,0,4,1,Thursday,13.620000000000001,13.997,88.0,12.998000000000001,4,53,57
15621,2012-10-18,Winter,2012,10,1,0,4,1,Thursday,13.620000000000001,13.997,82.0,15.001299999999999,0,14,14
15622,2012-10-18,Winter,2012,10,2,0,4,1,Thursday,13.620000000000001,13.997,82.0,12.998000000000001,1,13,14
15623,2012-10-18,Winter,2012,10,3,0,4,1,Thursday,12.68,13.000399999999999,88.0,15.001299999999999,0,5,5
15624,2012-10-18,Winter,2012,10,4,0,4,1,Thursday,12.68,13.000399999999999,88.0,15.001299999999999,0,5,5
15625,2012-10-18,Winter,2012,10,5,0,4,1,Thursday,12.68,13.000399999999999,82.0,15.001299999999999,1,41,42
15626,2012-10-18,Winter,2012,10,6,0,4,1,Thursday,12.68,13.000399999999999,88.0,19.999499999999998,3,150,153
15627,2012-10-18,Winter,2012,10,7,0,4,1,Thursday,12.68,13.000399999999999,88.0,16.997899999999998,20,488,508
15628,2012-10-18,Winter,2012,10,8,0,4,1,Thursday,13.620000000000001,13.997,82.0,16.997899999999998,31,803,834
15629,2012-10-18,Winter,2012,10,9,0,4,1,Thursday,15.5,15.9968,77.0,11.0014,41,346,387
15630,2012-10-18,Winter,2012,10,10,0,4,1,Thursday,16.44,17.0,68.0,15.001299999999999,60,158,218
15631,2012-10-18,Winter,2012,10,11,0,4,1,Thursday,18.320000000000004,18.9998,56.00000000000001,15.001299999999999,79,189,268
15632,2012-10-18,Winter,2012,10,12,0,4,1,Thursday,20.2,24.999200000000002,53.0,16.997899999999998,93,284,377
15633,2012-10-18,Winter,2012,10,13,0,4,1,Thursday,21.14,24.999200000000002,53.0,23.9994,96,236,332
15634,2012-10-18,Winter,2012,10,14,0,4,1,Thursday,21.14,24.999200000000002,50.0,19.999499999999998,94,191,285
15635,2012-10-18,Winter,2012,10,15,0,4,1,Thursday,20.2,24.0026,60.0,12.998000000000001,69,284,353
15636,2012-10-18,Winter,2012,10,16,0,4,1,Thursday,20.2,24.999200000000002,56.00000000000001,19.0012,94,356,450
15637,2012-10-18,Winter,2012,10,17,0,4,1,Thursday,19.259999999999998,20.003,64.0,22.0028,102,788,890
15638,2012-10-18,Winter,2012,10,18,0,4,1,Thursday,18.320000000000004,18.9998,64.0,22.0028,68,720,788
15639,2012-10-18,Winter,2012,10,19,0,4,1,Thursday,18.320000000000004,18.9998,68.0,19.999499999999998,42,471,513
15640,2012-10-18,Winter,2012,10,20,0,4,1,Thursday,18.320000000000004,18.9998,68.0,16.997899999999998,39,348,387
15641,2012-10-18,Winter,2012,10,21,0,4,1,Thursday,17.380000000000003,18.0032,77.0,12.998000000000001,38,245,283
15642,2012-10-18,Winter,2012,10,22,0,4,1,Thursday,17.380000000000003,18.0032,83.0,12.998000000000001,27,202,229
15643,2012-10-18,Winter,2012,10,23,0,4,1,Thursday,17.380000000000003,18.0032,83.0,0.0,6,111,117
15644,2012-10-19,Winter,2012,10,0,0,5,1,Friday,18.320000000000004,18.9998,83.0,7.0015,5,51,56
15645,2012-10-19,Winter,2012,10,1,0,5,1,Friday,17.380000000000003,18.0032,88.0,0.0,4,12,16
15646,2012-10-19,Winter,2012,10,2,0,5,1,Friday,17.380000000000003,18.0032,88.0,0.0,1,9,10
15647,2012-10-19,Winter,2012,10,3,0,5,1,Friday,18.320000000000004,18.9998,83.0,0.0,0,5,5
15648,2012-10-19,Winter,2012,10,4,0,5,1,Friday,18.320000000000004,18.9998,83.0,0.0,1,5,6
15649,2012-10-19,Winter,2012,10,5,0,5,1,Friday,17.380000000000003,18.0032,88.0,0.0,1,35,36
15650,2012-10-19,Winter,2012,10,6,0,5,1,Friday,17.380000000000003,18.0032,94.0,11.0014,5,126,131
15651,2012-10-19,Winter,2012,10,7,0,5,1,Friday,17.380000000000003,18.0032,94.0,0.0,5,149,154
15652,2012-10-19,Winter,2012,10,8,0,5,1,Friday,17.380000000000003,18.0032,94.0,7.0015,20,447,467
15653,2012-10-19,Winter,2012,10,9,0,5,1,Friday,17.380000000000003,18.0032,94.0,7.0015,26,363,389
15654,2012-10-19,Winter,2012,10,10,0,5,1,Friday,19.259999999999998,20.003,88.0,12.998000000000001,26,198,224
15655,2012-10-19,Winter,2012,10,11,0,5,1,Friday,20.2,20.9996,83.0,12.998000000000001,41,211,252
15656,2012-10-19,Winter,2012,10,12,0,5,1,Friday,22.080000000000002,24.0026,69.0,15.001299999999999,74,258,332
15657,2012-10-19,Winter,2012,10,13,0,5,1,Friday,21.14,22.9994,73.0,15.001299999999999,87,288,375
15658,2012-10-19,Winter,2012,10,14,0,5,1,Friday,23.020000000000003,24.999200000000002,61.0,16.997899999999998,88,277,365
15659,2012-10-19,Winter,2012,10,15,0,5,1,Friday,22.080000000000002,24.0026,65.0,19.999499999999998,93,302,395
15660,2012-10-19,Winter,2012,10,16,0,5,1,Friday,21.14,24.0026,69.0,23.9994,131,434,565
15661,2012-10-19,Winter,2012,10,17,0,5,1,Friday,21.14,24.0026,69.0,23.9994,48,377,425
15662,2012-10-19,Winter,2012,10,18,0,5,1,Friday,18.320000000000004,18.9998,83.0,7.0015,21,212,233
15663,2012-10-19,Winter,2012,10,19,0,5,1,Friday,17.380000000000003,18.0032,88.0,11.0014,19,213,232
15664,2012-10-19,Winter,2012,10,20,0,5,1,Friday,16.44,17.0,77.0,12.998000000000001,13,216,229
15665,2012-10-19,Winter,2012,10,21,0,5,1,Friday,15.5,15.9968,77.0,0.0,17,189,206
15666,2012-10-19,Winter,2012,10,22,0,5,1,Friday,15.5,15.9968,77.0,6.0032,14,176,190
15667,2012-10-19,Winter,2012,10,23,0,5,1,Friday,13.620000000000001,13.997,88.0,7.0015,13,118,131
15668,2012-10-20,Winter,2012,10,0,0,6,0,Saturday,13.620000000000001,13.997,82.0,8.9981,13,110,123
15669,2012-10-20,Winter,2012,10,1,0,6,0,Saturday,13.620000000000001,13.997,72.0,8.9981,2,93,95
15670,2012-10-20,Winter,2012,10,2,0,6,0,Saturday,12.68,13.000399999999999,77.0,7.0015,9,69,78
15671,2012-10-20,Winter,2012,10,3,0,6,0,Saturday,11.739999999999998,11.997200000000003,77.0,8.9981,2,27,29
15672,2012-10-20,Winter,2012,10,4,0,6,0,Saturday,12.68,13.000399999999999,72.0,0.0,9,9,18
15673,2012-10-20,Winter,2012,10,5,0,6,0,Saturday,10.8,11.000600000000002,82.0,0.0,6,7,13
15674,2012-10-20,Winter,2012,10,6,0,6,0,Saturday,11.739999999999998,11.997200000000003,71.0,0.0,5,26,31
15675,2012-10-20,Winter,2012,10,7,0,6,0,Saturday,10.8,11.000600000000002,82.0,0.0,6,59,65
15676,2012-10-20,Winter,2012,10,8,0,6,0,Saturday,13.620000000000001,13.997,67.0,8.9981,29,164,193
15677,2012-10-20,Winter,2012,10,9,0,6,0,Saturday,15.5,15.9968,59.0,8.9981,106,257,363
15678,2012-10-20,Winter,2012,10,10,0,6,0,Saturday,16.44,17.0,52.0,8.9981,111,312,423
15679,2012-10-20,Winter,2012,10,11,0,6,0,Saturday,17.380000000000003,18.0032,52.0,15.001299999999999,204,408,612
15680,2012-10-20,Winter,2012,10,12,0,6,0,Saturday,18.320000000000004,18.9998,46.0,7.0015,267,436,703
15681,2012-10-20,Winter,2012,10,13,0,6,0,Saturday,18.320000000000004,18.9998,43.0,11.0014,273,441,714
15682,2012-10-20,Winter,2012,10,14,0,6,0,Saturday,18.320000000000004,18.9998,40.0,0.0,335,376,711
15683,2012-10-20,Winter,2012,10,15,0,6,0,Saturday,18.320000000000004,18.9998,43.0,0.0,308,403,711
15684,2012-10-20,Winter,2012,10,16,0,6,0,Saturday,17.380000000000003,18.0032,42.0,19.0012,325,366,691
15685,2012-10-20,Winter,2012,10,17,0,6,0,Saturday,17.380000000000003,18.0032,37.0,15.001299999999999,347,384,731
15686,2012-10-20,Winter,2012,10,18,0,6,0,Saturday,16.44,17.0,39.0,15.001299999999999,165,356,521
15687,2012-10-20,Winter,2012,10,19,0,6,0,Saturday,15.5,15.9968,45.0,8.9981,77,268,345
15688,2012-10-20,Winter,2012,10,20,0,6,0,Saturday,15.5,15.9968,39.0,15.001299999999999,61,198,259
15689,2012-10-20,Winter,2012,10,21,0,6,0,Saturday,13.620000000000001,13.997,47.0,15.001299999999999,72,224,296
15690,2012-10-20,Winter,2012,10,22,0,6,0,Saturday,12.68,13.000399999999999,51.0,7.0015,47,155,202
15691,2012-10-20,Winter,2012,10,23,0,6,0,Saturday,11.739999999999998,11.997200000000003,57.99999999999999,0.0,27,136,163
15692,2012-10-21,Winter,2012,10,0,0,0,0,Sunday,12.68,13.000399999999999,54.0,11.0014,35,119,154
15693,2012-10-21,Winter,2012,10,1,0,0,0,Sunday,11.739999999999998,11.997200000000003,57.99999999999999,15.001299999999999,20,97,117
15694,2012-10-21,Winter,2012,10,2,0,0,0,Sunday,10.8,11.000600000000002,62.0,11.0014,44,88,132
15695,2012-10-21,Winter,2012,10,3,0,0,0,Sunday,9.86,9.997399999999999,66.0,6.0032,12,29,41
15696,2012-10-21,Winter,2012,10,4,0,0,0,Sunday,8.919999999999998,7.000999999999998,71.0,11.0014,8,13,21
15697,2012-10-21,Winter,2012,10,5,0,0,0,Sunday,9.86,9.997399999999999,66.0,6.0032,6,4,10
15698,2012-10-21,Winter,2012,10,6,0,0,0,Sunday,10.8,11.000600000000002,62.0,0.0,8,18,26
15699,2012-10-21,Winter,2012,10,7,0,0,0,Sunday,10.8,11.000600000000002,62.0,0.0,13,43,56
15700,2012-10-21,Winter,2012,10,8,0,0,0,Sunday,11.739999999999998,11.997200000000003,67.0,0.0,39,104,143
15701,2012-10-21,Winter,2012,10,9,0,0,0,Sunday,13.620000000000001,13.997,55.00000000000001,11.0014,77,192,269
15702,2012-10-21,Winter,2012,10,10,0,0,0,Sunday,15.5,15.9968,48.0,19.999499999999998,167,276,443
15703,2012-10-21,Winter,2012,10,11,0,0,0,Sunday,16.44,17.0,44.0,22.0028,191,356,547
15704,2012-10-21,Winter,2012,10,12,0,0,0,Sunday,17.380000000000003,18.0032,39.0,22.0028,236,439,675
15705,2012-10-21,Winter,2012,10,13,0,0,0,Sunday,18.320000000000004,18.9998,37.0,16.997899999999998,243,383,626
15706,2012-10-21,Winter,2012,10,14,0,0,0,Sunday,18.320000000000004,18.9998,35.0,12.998000000000001,235,405,640
15707,2012-10-21,Winter,2012,10,15,0,0,0,Sunday,18.320000000000004,18.9998,35.0,22.0028,240,383,623
15708,2012-10-21,Winter,2012,10,16,0,0,0,Sunday,17.380000000000003,18.0032,37.0,15.001299999999999,182,409,591
15709,2012-10-21,Winter,2012,10,17,0,0,0,Sunday,16.44,17.0,39.0,16.997899999999998,153,338,491
15710,2012-10-21,Winter,2012,10,18,0,0,0,Sunday,16.44,17.0,39.0,12.998000000000001,71,342,413
15711,2012-10-21,Winter,2012,10,19,0,0,0,Sunday,15.5,15.9968,42.0,11.0014,50,216,266
15712,2012-10-21,Winter,2012,10,20,0,0,0,Sunday,14.559999999999999,15.0002,44.0,12.998000000000001,35,160,195
15713,2012-10-21,Winter,2012,10,21,0,0,0,Sunday,11.739999999999998,11.997200000000003,54.0,11.0014,42,124,166
15714,2012-10-21,Winter,2012,10,22,0,0,0,Sunday,11.739999999999998,11.997200000000003,54.0,0.0,18,95,113
15715,2012-10-21,Winter,2012,10,23,0,0,0,Sunday,12.68,13.000399999999999,54.0,0.0,7,59,66
15716,2012-10-22,Winter,2012,10,0,0,1,1,Monday,10.8,11.000600000000002,62.0,0.0,3,28,31
15717,2012-10-22,Winter,2012,10,1,0,1,1,Monday,10.8,11.000600000000002,71.0,0.0,0,11,11
15718,2012-10-22,Winter,2012,10,2,0,1,1,Monday,9.86,9.997399999999999,71.0,0.0,1,4,5
15719,2012-10-22,Winter,2012,10,3,0,1,1,Monday,10.8,11.000600000000002,62.0,0.0,1,5,6
15720,2012-10-22,Winter,2012,10,4,0,1,1,Monday,9.86,9.997399999999999,66.0,0.0,1,6,7
15721,2012-10-22,Winter,2012,10,5,0,1,1,Monday,9.86,9.997399999999999,76.0,6.0032,2,44,46
15722,2012-10-22,Winter,2012,10,6,0,1,1,Monday,8.919999999999998,7.9975999999999985,76.0,6.0032,4,140,144
15723,2012-10-22,Winter,2012,10,7,0,1,1,Monday,9.86,9.997399999999999,66.0,6.0032,15,437,452
15724,2012-10-22,Winter,2012,10,8,0,1,1,Monday,12.68,13.000399999999999,67.0,0.0,32,696,728
15725,2012-10-22,Winter,2012,10,9,0,1,1,Monday,13.620000000000001,13.997,63.0,6.0032,25,335,360
15726,2012-10-22,Winter,2012,10,10,0,1,1,Monday,15.5,15.9968,55.00000000000001,0.0,51,161,212
15727,2012-10-22,Winter,2012,10,11,0,1,1,Monday,18.320000000000004,18.9998,37.0,11.0014,63,148,211
15728,2012-10-22,Winter,2012,10,12,0,1,1,Monday,19.259999999999998,20.003,35.0,0.0,52,231,283
15729,2012-10-22,Winter,2012,10,13,0,1,1,Monday,21.14,24.999200000000002,28.999999999999996,11.0014,88,227,315
15730,2012-10-22,Winter,2012,10,14,0,1,1,Monday,21.14,24.0026,27.0,12.998000000000001,73,209,282
15731,2012-10-22,Winter,2012,10,15,0,1,1,Monday,22.080000000000002,24.999200000000002,28.999999999999996,11.0014,74,222,296
15732,2012-10-22,Winter,2012,10,16,0,1,1,Monday,21.14,24.999200000000002,33.0,11.0014,80,444,524
15733,2012-10-22,Winter,2012,10,17,0,1,1,Monday,21.14,24.999200000000002,33.0,7.0015,84,838,922
15734,2012-10-22,Winter,2012,10,18,0,1,1,Monday,17.380000000000003,18.0032,64.0,7.0015,60,726,786
15735,2012-10-22,Winter,2012,10,19,0,1,1,Monday,16.44,17.0,52.0,7.0015,36,478,514
15736,2012-10-22,Winter,2012,10,20,0,1,1,Monday,15.5,15.9968,59.0,7.0015,21,382,403
15737,2012-10-22,Winter,2012,10,21,0,1,1,Monday,14.559999999999999,15.0002,67.0,6.0032,19,155,174
15738,2012-10-22,Winter,2012,10,22,0,1,1,Monday,13.620000000000001,13.997,82.0,8.9981,25,158,183
15739,2012-10-22,Winter,2012,10,23,0,1,1,Monday,13.620000000000001,13.997,82.0,7.0015,20,143,163
15740,2012-10-23,Winter,2012,10,0,0,2,1,Tuesday,13.620000000000001,13.997,88.0,11.0014,5,32,37
15741,2012-10-23,Winter,2012,10,1,0,2,1,Tuesday,13.620000000000001,13.997,77.0,11.0014,1,16,17
15742,2012-10-23,Winter,2012,10,2,0,2,1,Tuesday,12.68,13.000399999999999,88.0,8.9981,1,6,7
15743,2012-10-23,Winter,2012,10,3,0,2,1,Tuesday,12.68,13.000399999999999,77.0,8.9981,0,1,1
15744,2012-10-23,Winter,2012,10,4,0,2,1,Tuesday,11.739999999999998,11.997200000000003,77.0,7.0015,1,6,7
15745,2012-10-23,Winter,2012,10,5,0,2,1,Tuesday,12.68,13.000399999999999,77.0,6.0032,1,49,50
15746,2012-10-23,Winter,2012,10,6,0,2,1,Tuesday,10.8,11.000600000000002,82.0,6.0032,6,152,158
15747,2012-10-23,Winter,2012,10,7,0,2,1,Tuesday,12.68,13.000399999999999,77.0,7.0015,12,519,531
15748,2012-10-23,Winter,2012,10,8,0,2,1,Tuesday,13.620000000000001,13.997,72.0,6.0032,28,733,761
15749,2012-10-23,Winter,2012,10,9,0,2,1,Tuesday,15.5,15.9968,72.0,7.0015,29,305,334
15750,2012-10-23,Winter,2012,10,10,0,2,1,Tuesday,17.380000000000003,18.0032,60.0,0.0,50,171,221
15751,2012-10-23,Winter,2012,10,11,0,2,1,Tuesday,20.2,24.999200000000002,53.0,0.0,52,201,253
15752,2012-10-23,Winter,2012,10,12,0,2,1,Tuesday,21.14,24.999200000000002,46.0,6.0032,80,298,378
15753,2012-10-23,Winter,2012,10,13,0,2,1,Tuesday,22.080000000000002,24.999200000000002,44.0,0.0,59,244,303
15754,2012-10-23,Winter,2012,10,14,0,2,1,Tuesday,23.96,26.002399999999994,41.0,11.0014,67,229,296
15755,2012-10-23,Winter,2012,10,15,0,2,1,Tuesday,23.96,26.002399999999994,41.0,15.001299999999999,76,270,346
15756,2012-10-23,Winter,2012,10,16,0,2,1,Tuesday,23.96,26.002399999999994,44.0,6.0032,108,433,541
